;Ja;En;Reading;Frequency Rank;Cumulative Freq. Pct.;Frequency Pct.;JLPT Level;WK Level;Item Type;Tags
8527;呆然と;Name;;6483;99.28465845;0.00033443;;-1;V;p4
8528;告知;notice,announcement;こくち;6483;99.28499288;0.00033443;;-1;V;p4
8529;呪言;spell,curse,incantation;じゅごん;6483;99.2853273;0.00033443;;-1;V;p4
8530;味付け;seasoning,flavour,flavor;あじつけ;6483;99.28566173;0.00033443;;-1;V;p4
8531;味噌汁;miso soup;みそしる;6483;99.28599616;0.00033443;;37;V;p4
8532;味覚;taste,palate,sense of taste;みかく;6483;99.28633059;0.00033443;N1;-1;V;p4
8533;呼び;call,invitation;よび;6483;99.28666502;0.00033443;;-1;V;p4
8534;呼び出し;call,summons,paging,curtain call;よびだし;6483;99.28699944;0.00033443;;-1;V;p4
8535;呼び出せる;Name;;6483;99.28733387;0.00033443;;-1;V;p4
8536;呼び捨て;"addressing (someone) without using a suffix such as ""-san"" or ""-chan"" (considered impolite)";よびすて;6483;99.2876683;0.00033443;;-1;V;p4
8537;呼び込む;to call in,to invite,to bring in;よびこむ;6483;99.28800273;0.00033443;;-1;V;p4
8538;呼吸;breathing,respiration;こきゅう;6483;99.28833716;0.00033443;N3;-1;V;p4
8539;呼応;hailing each other;こおう;6483;99.28867158;0.00033443;;-1;V;p4
8540;命じる;to order,to command;めいじる;6483;99.28900601;0.00033443;N3;-1;V;p4
8541;命ずる;to order,to command;めいずる;6483;99.28934044;0.00033443;N2;-1;V;p4
8542;命の恩人;lifesaver,person who saved one's life;いのちのおんじん;6483;99.28967487;0.00033443;;-1;V;p4
8543;命運;fate,destiny;めいうん;6483;99.2900093;0.00033443;;-1;V;p4
8544;命題;proposition,thesis,notion,theory;めいだい;6483;99.29034373;0.00033443;;-1;V;p4
8545;和歌集;Name;;6483;99.29067815;0.00033443;;-1;V;p4
8546;和洋;Japan and Europe;わよう;6483;99.29101258;0.00033443;;-1;V;p4
8547;和装;Japanese clothing,being dressed in a kimono;わそう;6483;99.29134701;0.00033443;;-1;V;p4
8548;咳;cough,coughing,tussis;せき;6483;99.29168144;0.00033443;N3;-1;V;p4
8549;咳き込む;to cough violently,to have a coughing fit;せきこむ;6483;99.29201587;0.00033443;;-1;V;p4
8550;哀しい;sad,miserable,unhappy,sorrowful;かなしい;6483;99.29235029;0.00033443;N4;19;V;p4
8551;哀れみ;pity,compassion;あわれみ;6483;99.29268472;0.00033443;;-1;V;p4
8552;品性;character;ひんせい;6483;99.29301915;0.00033443;;-1;V;p4
8553;品揃え;assortment,product lineup;しなぞろえ;6483;99.29335358;0.00033443;;-1;V;p4
8554;哲学;philosophy;てつがく;6483;99.29368801;0.00033443;N3;42;V;p4
8555;唯一;only,sole,unique;ゆいいつ;6483;99.29402243;0.00033443;N3;49;V;p4
8556;唱える;to recite,to chant;となえる;6483;99.29435686;0.00033443;N1;40;V;p4
8557;商品券;gift certificate;しょうひんけん;6483;99.29469129;0.00033443;;-1;V;p4
8558;問いただす;to enquire of someone about something (inquire),to question;といただす;6483;99.29502572;0.00033443;;-1;V;p4
8559;問い合わせる;to enquire,to inquire,to seek information;といあわせる;6483;99.29536015;0.00033443;N1;-1;V;p4
8560;問い質す;to enquire of someone about something (inquire),to question;といただす;6483;99.29569457;0.00033443;;-1;V;p4
8561;問答無用;there being no use in arguing (about it);もんどうむよう;6483;99.296029;0.00033443;;-1;V;p4
8562;問題解決;problem-solving;もんだいかいけつ;6483;99.29636343;0.00033443;;-1;V;p4
8563;善;good,goodness,right,virtue;ぜん;6483;99.29669786;0.00033443;N3;-1;V;p4
8564;善良;goodness,excellence,virtue;ぜんりょう;6483;99.29703229;0.00033443;N1;-1;V;p4
8565;喜ばす;to delight,to give pleasure;よろこばす;6483;99.29736671;0.00033443;;-1;V;p4
8566;喜んで;with pleasure ...;よろこんで;6483;99.29770114;0.00033443;;-1;V;p4
8567;喫煙;smoking;きつえん;6483;99.29803557;0.00033443;;18;V;p4
8568;営業;business,trade,operations;えいぎょう;6483;99.29837;0.00033443;N3;24;V;p4
8569;嗅ぎ当てる;to sniff out,to catch the scent of;かぎあてる;6483;99.29870443;0.00033443;;-1;V;p4
8570;嗅ぐ;to sniff,to smell;かぐ;6483;99.29903885;0.00033443;N2;-1;V;p4
8571;嘘泣き;faking crying,crocodile tears;うそなき;6483;99.29937328;0.00033443;;-1;V;p4
8572;噛み付く;to bite (at),to snap at;かみつく;6483;99.29970771;0.00033443;;-1;V;p4
8573;噛み合う;to gear (engage) with,to be in gear (mesh);かみあう;6483;99.30004214;0.00033443;;-1;V;p4
8574;噛める;to chew thoroughly,to bite (e.g. one's lip);かみしめる;6483;99.30037657;0.00033443;;-1;V;p4
8575;器;bowl,vessel,container;うつわ;6483;99.30071099;0.00033443;N1;13;V;p4
8576;噴出;spewing,gushing,spouting,eruption,effusion;ふんしゅつ;6483;99.30104542;0.00033443;N1;52;V;p4
8577;回し;mawashi,belt,loincloth;まわし;6483;99.30137985;0.00033443;;-1;V;p4
8578;回れる;Name;;6483;99.30171428;0.00033443;;-1;V;p4
8579;回分;batch;かいぶん;6483;99.30204871;0.00033443;;-1;V;p4
8580;回戦;counter for numbering the rounds in a tournament;かいせん;6483;99.30238313;0.00033443;;-1;V;p4
8581;団;body,group,party,company,troupe;だん;6483;99.30271756;0.00033443;;-1;V;p4
8582;困った事;trouble,problem,mess,difficulty,nuisance;こまったこと;6483;99.30305199;0.00033443;;-1;V;p4
8583;困り果てる;to be at a complete loss,to be without recourse,to be completely stymied,to have absolutely no idea what to do;こまりはてる;6483;99.30338642;0.00033443;;-1;V;p4
8584;図体;body,frame;ずうたい;6483;99.30372085;0.00033443;;-1;V;p4
8585;図工;drawing and manual arts (school subject);ずこう;6483;99.30405527;0.00033443;;-1;V;p4
8586;図書館;library;としょかん;6483;99.3043897;0.00033443;N5;16;V;p4
8587;固め;hardening,fortifying;かため;6483;99.30472413;0.00033443;;-1;V;p4
8588;固める;to harden,to freeze,to strengthen,to solidify,to make (a fist),to tramp down (snow, dirt);かためる;6483;99.30505856;0.00033443;N1;16;V;p4
8589;固定;fixing (in place),being fixed (in place),securing,anchoring,fastening down;こてい;6483;99.30539299;0.00033443;N1;-1;V;p4
8590;国内;internal,domestic;こくない;6483;99.30572741;0.00033443;;-1;V;p4
8591;国民食;food universally loved by all citizens,comfort food;こくみんしょく;6483;99.30606184;0.00033443;;-1;V;p4
8592;国立大;national university;こくりつだい;6483;99.30639627;0.00033443;;-1;V;p4
8593;国道;national highway;こくどう;6483;99.3067307;0.00033443;;-1;V;p4
8594;土俵;(wrestling) ring;どひょう;6483;99.30706513;0.00033443;N1;46;V;p4
8595;土木;engineering works,civil engineering,public works;どぼく;6483;99.30739955;0.00033443;N1;-1;V;p4
8596;土産品;souvenir;みやげひん;6483;99.30773398;0.00033443;;-1;V;p4
8597;在る;to be,to exist,to live;ある;6483;99.30806841;0.00033443;N3;6;V;p4
8598;地中海;Mediterranean Sea;ちちゅうかい;6483;99.30840284;0.00033443;;8;V;p4
8599;地元民;local people;じもとみん;6483;99.30873727;0.00033443;;-1;V;p4
8600;地取り;laying out (e.g. ground plan, garden),layout;じどり;6483;99.30907169;0.00033443;;-1;V;p4
8601;地図;map;ちず;6483;99.30940612;0.00033443;N5;6;V;p4
8602;地学;earth sciences (geology, mineralogy, petrology, geophysics, geochemistry, seismology, etc.);ちがく;6483;99.30974055;0.00033443;;-1;V;p4
8603;地獄;hell;じごく;6483;99.31007498;0.00033443;N1;35;V;p4
8604;地球上;on Earth;ちきゅうじょう;6483;99.31040941;0.00033443;;-1;V;p4
8605;地理;geography;ちり;6483;99.31074383;0.00033443;N4;7;V;p4
8606;地道;steady,honest,sober,straightforward;じみち;6483;99.31107826;0.00033443;;-1;V;p4
8607;地震;earthquake;じしん;6483;99.31141269;0.00033443;N4;20;V;p4
8608;地鶏;nationally protected chicken breed,free-range local traditional pedigree chicken,chicken meat from same;じどり;6483;99.31174712;0.00033443;;-1;V;p4
8609;坂;slope,hill;さか;6483;99.31208155;0.00033443;N4;15;V;p4
8610;坂本;Sakamoto;;6483;99.31241597;0.00033443;;-1;V;p4
8611;坊や;boy;ぼうや;6483;99.3127504;0.00033443;N2;-1;V;p4
8612;垂らす;to dribble,to spill;たらす;6483;99.31308483;0.00033443;;33;V;p4
8613;埋まる;to be buried,to be covered,to be surrounded;うまる;6483;99.31341926;0.00033443;N1;43;V;p4
8614;執拗;persistent,obstinate,tenacious,relentless,insistent,importunate,persevering,stubborn;しつよう;6483;99.31375369;0.00033443;;-1;V;p4
8615;基づく;to be grounded on,to be based on,to be due to,to originate from;もとづく;6483;99.31408812;0.00033443;N3;-1;V;p4
8616;基地;base (military, expedition, etc.);きち;6483;99.31442254;0.00033443;N2;-1;V;p4
8617;基本的;fundamental,basic;きほんてき;6483;99.31475697;0.00033443;;16;V;p4
8618;基礎知識;fundamental knowledge;きそちしき;6483;99.3150914;0.00033443;;-1;V;p4
8619;堅;strength,solidity,firmness;けん;6483;99.31542583;0.00033443;;-1;V;p4
8620;堕落;depravity,corruption,degradation;だらく;6483;99.31576026;0.00033443;;57;V;p4
8621;報酬;remuneration,recompense,reward,toll;ほうしゅう;6483;99.31609468;0.00033443;N1;54;V;p4
8622;場慣れ;experience,being accustomed (to something),poise in a critical situation;ばなれ;6483;99.31642911;0.00033443;;-1;V;p4
8623;場違い;out-of-place,inappropriate,sticking out like a sore thumb;ばちがい;6483;99.31676354;0.00033443;;-1;V;p4
8624;塔;tower,steeple,spire;とう;6483;99.31709797;0.00033443;N3;44;V;p4
8625;塞がる;to be closed,to be blocked,to be healed (e.g. wound),to be shut up;ふさがる;6483;99.3174324;0.00033443;N2;-1;V;p4
8626;塾;cram school,private tutoring school,juku;じゅく;6483;99.31776682;0.00033443;N1;45;V;p4
8627;境;border,boundary;さかい;6483;99.31810125;0.00033443;N3;24;V;p4
8628;境地;state (of mind),mental state,emotional condition;きょうち;6483;99.31843568;0.00033443;;-1;V;p4
8629;境界線;boundary line;きょうかいせん;6483;99.31877011;0.00033443;;-1;V;p4
8630;墓所;graveyard;ぼしょ;6483;99.31910454;0.00033443;;-1;V;p4
8631;増す;to increase,to grow;ます;6483;99.31943896;0.00033443;N3;25;V;p4
8632;増やし;increase;ふやし;6483;99.31977339;0.00033443;;-1;V;p4
8633;増量;increased volume or quantity;ぞうりょう;6483;99.32010782;0.00033443;;-1;V;p4
8634;壮大;magnificent,grand,majestic,splendid;そうだい;6483;99.32044225;0.00033443;N1;50;V;p4
8635;売り;sale,selling;うり;6483;99.32077668;0.00033443;;-1;V;p4
8636;売り上げ;amount sold,sales,proceeds,takings,turnover;うりあげ;6483;99.3211111;0.00033443;N2;11;V;p4
8637;売り切れ;sold-out;うりきれ;6483;99.32144553;0.00033443;N2;11;V;p4
8638;売上;amount sold,sales,proceeds,takings,turnover;うりあげ;6483;99.32177996;0.00033443;N2;11;V;p4
8639;売店;stand,stall,booth,kiosk,store;ばいてん;6483;99.32211439;0.00033443;N2;-1;V;p4
8640;変る;to change,to be transformed,to be altered,to vary;かわる;6483;99.32244882;0.00033443;N4;17;V;p4
8641;変わりよう;change,alteration,modification;かわりよう;6483;99.32278324;0.00033443;;-1;V;p4
8642;変換;change,conversion,transformation;へんかん;6483;99.32311767;0.00033443;;36;V;p4
8643;夏目;Rio Natsume;;6483;99.3234521;0.00033443;;-1;V;p4
8644;夕ご飯;evening meal,dinner,supper;ゆうごはん;6483;99.32378653;0.00033443;;-1;V;p4
8645;夕刊;evening paper;ゆうかん;6483;99.32412096;0.00033443;N2;38;V;p4
8646;夕暮れ;evening,dusk,twilight;ゆうぐれ;6483;99.32445538;0.00033443;N1;-1;V;p4
8647;外側;exterior,outside,outer,external,lateral;そとがわ;6483;99.32478981;0.00033443;;17;V;p4
8648;外回り;circumference,perimeter;そとまわり;6483;99.32512424;0.00033443;;-1;V;p4
8649;外国語;foreign language;がいこくご;6483;99.32545867;0.00033443;;-1;V;p4
8650;外科;surgery;げか;6483;99.3257931;0.00033443;N2;-1;V;p4
8651;外見;outward appearance;がいけん;6483;99.32612752;0.00033443;;-1;V;p4
8652;外野;outfield;がいや;6483;99.32646195;0.00033443;;-1;V;p4
8653;外食;eating out,dining out;がいしょく;6483;99.32679638;0.00033443;;-1;V;p4
8654;多少;more or less,somewhat,a little,a few,some;たしょう;6483;99.32713081;0.00033443;N3;-1;V;p4
8655;多数決;majority decision,majority vote,majority rule;たすうけつ;6483;99.32746524;0.00033443;N1;-1;V;p4
8656;夜店;night stall,night shop,night fair;よみせ;6483;99.32779966;0.00033443;;-1;V;p4
8657;夜明かし;staying up all night,all-night vigil;よあかし;6483;99.32813409;0.00033443;;-1;V;p4
8658;夜通し;all night,throughout the night;よどおし;6483;99.32846852;0.00033443;;-1;V;p4
8659;夜食;"supper,night meal,late-night snack,""fourth meal"",midnight snack";やしょく;6483;99.32880295;0.00033443;;-1;V;p4
8660;大き目;largish,biggish,a little bit larger;おおきめ;6483;99.32913738;0.00033443;;-1;V;p4
8661;大けが;serious injury;おおけが;6483;99.3294718;0.00033443;;-1;V;p4
8662;大して;(not so) much,(not) very;たいして;6483;99.32980623;0.00033443;N2;-1;V;p4
8663;大人しい;obedient,docile,quiet;おとなしい;6483;99.33014066;0.00033443;N2;3;V;p4
8664;大人気;very popular,highly favoured;だいにんき;6483;99.33047509;0.00033443;;-1;V;p4
8665;大半;majority,more than half,most (of);たいはん;6483;99.33080952;0.00033443;N3;-1;V;p4
8666;大喜び;great joy;おおよろこび;6483;99.33114394;0.00033443;;-1;V;p4
8667;大地;ground,earth,the solid earth,the (vast) land;だいち;6483;99.33147837;0.00033443;;-1;V;p4
8668;大失敗;massive failure,debacle,fiasco;だいしっぱい;6483;99.3318128;0.00033443;;19;V;p4
8669;大学生;university student,college student;だいがくせい;6483;99.33214723;0.00033443;N4;7;V;p4
8670;大岩;Oscar Oiwa;;6483;99.33248166;0.00033443;;-1;V;p4
8671;大工;carpenter;だいく;6483;99.33281608;0.00033443;N2;-1;V;p4
8672;大当たり;big hit,big prize,bumper crop,striking it rich,right on the mark,bonanza,bull's eye,bullseye;おおあたり;6483;99.33315051;0.00033443;;-1;V;p4
8673;大御所;leading figure,influential figure,mogul;おおごしょ;6483;99.33348494;0.00033443;;-1;V;p4
8674;大成功;huge success;だいせいこう;6483;99.33381937;0.00033443;;-1;V;p4
8675;大根;daikon (variety of large white Oriental radish, Raphanus sativus var. longipinnatus);だいこん;6483;99.3341538;0.00033443;;12;V;p4
8676;大概;generally,mainly,usually,normally,mostly,for the most part;たいがい;6483;99.33448822;0.00033443;N1;49;V;p4
8677;大歓迎;warm welcome;だいかんげい;6483;99.33482265;0.00033443;;-1;V;p4
8678;大活躍;being very active,being very useful,playing a very active part,making a spectacular showing,great efforts,splendid work;だいかつやく;6483;99.33515708;0.00033443;;-1;V;p4
8679;大爆笑;very loud laugh,explosive laughter;だいばくしょう;6483;99.33549151;0.00033443;;-1;V;p4
8680;大画面;large screen (TV, film, etc.);だいがめん;6483;99.33582594;0.00033443;;-1;V;p4
8681;大盛り;large serving;おおもり;6483;99.33616036;0.00033443;;-1;V;p4
8682;大神;god;おおかみ;6483;99.33649479;0.00033443;;-1;V;p4
8683;大福;great fortune,good luck;だいふく;6483;99.33682922;0.00033443;;-1;V;p4
8684;大自然;nature,Mother Nature;だいしぜん;6483;99.33716365;0.00033443;;-1;V;p4
8685;大航海時代;Age of Discovery,Age of Exploration;だいこうかいじだい;6483;99.33749808;0.00033443;;-1;V;p4
8686;大規模;large-scale;だいきぼ;6483;99.33783251;0.00033443;;27;V;p4
8687;大都会;metropolis,big city;だいとかい;6483;99.33816693;0.00033443;;-1;V;p4
8688;大量;large quantity,massive (quantity),mass (e.g. mass production, mass transit, mass destruction);たいりょう;6483;99.33850136;0.00033443;;24;V;p4
8689;大金星;surprise victory,upset,coup;だいきんぼし;6483;99.33883579;0.00033443;;-1;V;p4
8690;天候;weather;てんこう;6483;99.33917022;0.00033443;N3;25;V;p4
8691;天皇;Emperor of Japan;てんのう;6483;99.33950465;0.00033443;N2;33;V;p4
8692;太め;plump,somewhat large;ふとめ;6483;99.33983907;0.00033443;;-1;V;p4
8693;太もも;thigh;ふともも;6483;99.3401735;0.00033443;;-1;V;p4
8694;太田;Ryu Ota;;6483;99.34050793;0.00033443;;-1;V;p4
8695;夫人;wife,Mrs,madam;ふじん;6483;99.34084236;0.00033443;N3;-1;V;p4
8696;失す;to disappear,to vanish,to fade away;うす;6483;99.34117679;0.00033443;;-1;V;p4
8697;失望;disappointment,despair;しつぼう;6483;99.34151121;0.00033443;N3;14;V;p4
8698;失神;faint,trance,swoon,stupefaction;しっしん;6483;99.34184564;0.00033443;;-1;V;p4
8699;奇妙;strange,odd,peculiar,queer,curious;きみょう;6483;99.34218007;0.00033443;N3;29;V;p4
8700;奇怪;strange,wonderful,weird,outrageous,mysterious;きかい;6483;99.3425145;0.00033443;;-1;V;p4
8701;奇跡的;miraculous;きせきてき;6483;99.34284893;0.00033443;;-1;V;p4
8702;奉仕;service,ministry,attendance,church work;ほうし;6483;99.34318335;0.00033443;N1;55;V;p4
8703;奏す;to report to the Emperor;そうす;6483;99.34351778;0.00033443;;-1;V;p4
8704;奏者;instrumentalist,player;そうしゃ;6483;99.34385221;0.00033443;;-1;V;p4
8705;契約者;party to a contract,subscriber,policy owner (insurance);けいやくしゃ;6483;99.34418664;0.00033443;;-1;V;p4
8706;奥深い;profound,deep;おくふかい;6483;99.34452107;0.00033443;;38;V;p4
8707;奥深さ;depth,profundity;おくふかさ;6483;99.34485549;0.00033443;;-1;V;p4
8708;奮い立つ;to cheer up,to be encouraged (by),to be in high spirits;ふるいたつ;6483;99.34518992;0.00033443;;-1;V;p4
8709;女々しい;effeminate;めめしい;6483;99.34552435;0.00033443;;-1;V;p4
8710;女らしい;womanly,ladylike,feminine;おんならしい;6483;99.34585878;0.00033443;;-1;V;p4
8711;女史;Ms,Miss,Madame;じょし;6483;99.34619321;0.00033443;N1;-1;V;p4
8712;女嫌い;misogyny,woman-hater,misogynist;おんなぎらい;6483;99.34652763;0.00033443;;-1;V;p4
8713;女性関係;relations with women;じょせいかんけい;6483;99.34686206;0.00033443;;-1;V;p4
8714;女物;women's goods;おんなもの;6483;99.34719649;0.00033443;;-1;V;p4
8715;女王;queen;じょおう;6483;99.34753092;0.00033443;N3;2;V;p4
8716;女生徒;girl student,schoolgirl;じょせいと;6483;99.34786535;0.00033443;;-1;V;p4
8717;好;good;こう;6483;99.34819977;0.00033443;;-1;V;p4
8718;好きなように;as you want,as you will;すきなように;6483;99.3485342;0.00033443;;-1;V;p4
8719;好き嫌い;likes and dislikes,pickiness (about food),choosiness,fussiness,tastes,preferences;すききらい;6483;99.34886863;0.00033443;N2;-1;V;p4
8720;好く;nicely,properly,well,skillfully,skilfully;よく;6483;99.34920306;0.00033443;N5;-1;V;p4
8721;好む;to like,to prefer;このむ;6483;99.34953749;0.00033443;N3;15;V;p4
8722;好評;favorable reception,good reputation,popularity;こうひょう;6483;99.34987191;0.00033443;N1;-1;V;p4
8723;妄言;reckless remark,rash remark,abusive language,thoughtless words;ぼうげん;6483;99.35020634;0.00033443;;-1;V;p4
8724;妖しい;suspicious,dubious,questionable,dodgy,shady,fishy;あやしい;6483;99.35054077;0.00033443;N2;26;V;p4
8725;妥協;compromise,giving in;だきょう;6483;99.3508752;0.00033443;N1;16;V;p4
8726;妬ける;to burn,to be roasted,to be heated,to be sunburnt,to fade (in the sun),to glow red (i.e. of the sky at sunset);やける;6483;99.35120963;0.00033443;N4;20;V;p4
8727;姉さん;older sister,elder sister;ねえさん;6483;99.35154405;0.00033443;;-1;V;p4
8728;姉弟;older sister and younger brother;してい;6483;99.35187848;0.00033443;;-1;V;p4
8729;始末;management,dealing with,settlement,cleaning up,disposal;しまつ;6483;99.35221291;0.00033443;N1;-1;V;p4
8730;始業式;opening ceremony (of the school term);しぎょうしき;6483;99.35254734;0.00033443;;-1;V;p4
8731;姿見;full-length mirror;すがたみ;6483;99.35288177;0.00033443;;-1;V;p4
8732;威信;prestige,dignity;いしん;6483;99.35321619;0.00033443;;-1;V;p4
8733;婆さん;grandmother;ばあさん;6483;99.35355062;0.00033443;;-1;V;p4
8734;媚びる;to flatter,to curry favor with,to curry favour with,to fawn on,to butter up to;こびる;6483;99.35388505;0.00033443;;-1;V;p4
8735;嫌がらせ;harassment,pestering;いやがらせ;6483;99.35421948;0.00033443;;-1;V;p4
8736;嫌味;disagreeableness,unpleasantness,nastiness,offensiveness,tastelessness;いやみ;6483;99.35455391;0.00033443;;22;V;p4
8737;嬢;unmarried woman;じょう;6483;99.35488833;0.00033443;N1;-1;V;p4
8738;嬢さん;daughter (of a good family);とうさん;6483;99.35522276;0.00033443;;-1;V;p4
8739;子ら;children;こら;6483;99.35555719;0.00033443;;-1;V;p4
8740;子供扱い;treating someone like a child;こどもあつかい;6483;99.35589162;0.00033443;;-1;V;p4
8741;子供用;for use by children,for children;こどもよう;6483;99.35622605;0.00033443;;-1;V;p4
8742;子役;dramatic role for child,child actor;こやく;6483;99.35656047;0.00033443;;-1;V;p4
8743;子羊;lamb;こひつじ;6483;99.3568949;0.00033443;;-1;V;p4
8744;子育て;child rearing,child raising,raising children,parenting;こそだて;6483;99.35722933;0.00033443;;-1;V;p4
8745;孤独;solitude,loneliness,isolation;こどく;6483;99.35756376;0.00033443;N1;52;V;p4
8746;学;learning,scholarship,study,erudition,knowledge,education;がく;6483;99.35789819;0.00033443;N3;-1;V;p4
8747;学ぶ;to study (in depth),to learn,to take lessons in;まなぶ;6483;99.35823261;0.00033443;N3;5;V;p4
8748;学べる;Name;;6483;99.35856704;0.00033443;;-1;V;p4
8749;学力;scholarly ability,scholarship,knowledge,literary ability;がくりょく;6483;99.35890147;0.00033443;N2;-1;V;p4
8750;学問;scholarship,study,learning;がくもん;6483;99.3592359;0.00033443;N3;13;V;p4
8751;学園都市;university town,college town;がくえんとし;6483;99.35957033;0.00033443;;-1;V;p4
8752;学校行事;school event;がっこうぎょうじ;6483;99.35990475;0.00033443;;-1;V;p4
8753;学生時代;student days;がくせいじだい;6483;99.36023918;0.00033443;;-1;V;p4
8754;学生生活;student (college) life;がくせいせいかつ;6483;99.36057361;0.00033443;;-1;V;p4
8755;学級閉鎖;temporary closing of classes;がっきゅうへいさ;6483;99.36090804;0.00033443;;-1;V;p4
8756;宇宙;universe,cosmos,space;うちゅう;6483;99.36124247;0.00033443;N3;19;V;p4
8757;宇治;Japanese gunboat Uji (1903);;6483;99.3615769;0.00033443;;-1;V;p4
8758;守備;defense,defence;しゅび;6483;99.36191132;0.00033443;N1;-1;V;p4
8759;安;cheap;やす;6483;99.36224575;0.00033443;;-1;V;p4
8760;安売り;bargain sale,selling cheaply;やすうり;6483;99.36258018;0.00033443;;11;V;p4
8761;安定;stability,steadiness,equilibrium;あんてい;6483;99.36291461;0.00033443;N3;-1;V;p4
8762;安眠;sound sleep,good sleep,quiet sleep;あんみん;6483;99.36324904;0.00033443;;-1;V;p4
8763;完食;eating everything (on one's plate, etc.);かんしょく;6483;99.36358346;0.00033443;;-1;V;p4
8764;定める;to decide,to determine;さだめる;6483;99.36391789;0.00033443;N1;-1;V;p4
8765;定時;regular time,stated period;ていじ;6483;99.36425232;0.00033443;;-1;V;p4
8766;定理;theorem,proposition;ていり;6483;99.36458675;0.00033443;;-1;V;p4
8767;定番;standard,routine,regular,basic,staple;ていばん;6483;99.36492118;0.00033443;;-1;V;p4
8768;定義;definition;ていぎ;6483;99.3652556;0.00033443;N1;21;V;p4
8769;宛て;aim,object,purpose,end;あて;6483;99.36559003;0.00033443;N1;-1;V;p4
8770;宝珠;Globus cruciger;;6483;99.36592446;0.00033443;;-1;V;p4
8771;実る;to bear fruit,to ripen;みのる;6483;99.36625889;0.00033443;N2;-1;V;p4
8772;実力;(real) ability,true strength,merit,efficiency,competency;じつりょく;6483;99.36659332;0.00033443;N2;9;V;p4
8773;実名;real name;じつめい;6483;99.36692774;0.00033443;;-1;V;p4
8774;実在;actual existence,real existence,existing in real life;じつざい;6483;99.36726217;0.00033443;;20;V;p4
8775;実情;real condition,actual circumstances,actual state of affairs;じつじょう;6483;99.3675966;0.00033443;N1;-1;V;p4
8776;実戦;combat,battle,action,active service,actual fighting;じっせん;6483;99.36793103;0.00033443;;-1;V;p4
8777;実行;execution (e.g. of a plan),carrying out,practice,action,implementation,fulfillment,realization;じっこう;6483;99.36826546;0.00033443;N3;-1;V;p4
8778;実行委員;action committee,executive committee;じっこういいん;6483;99.36859988;0.00033443;;-1;V;p4
8779;実践;practice,putting into practice,implementation;じっせん;6483;99.36893431;0.00033443;N1;54;V;p4
8780;実際に;virtually,practically,in practice,actually;じっさいに;6483;99.36926874;0.00033443;;-1;V;p4
8781;客層;clientele,customer stratum;きゃくそう;6483;99.36960317;0.00033443;;-1;V;p4
8782;客来;Name;;6483;99.3699376;0.00033443;;-1;V;p4
8783;宣言;declaration,proclamation,announcement;せんげん;6483;99.37027202;0.00033443;N1;35;V;p4
8784;宮殿;palace;きゅうでん;6483;99.37060645;0.00033443;N1;-1;V;p4
8785;害;injury,harm,evil influence,damage;がい;6483;99.37094088;0.00033443;N3;-1;V;p4
8786;宴会;party,banquet,reception,feast,dinner;えんかい;6483;99.37127531;0.00033443;N2;29;V;p4
8787;家主;landlord,landlady;やぬし;6483;99.37160974;0.00033443;N2;-1;V;p4
8788;家名;family name,house name;かめい;6483;99.37194416;0.00033443;;-1;V;p4
8789;家庭;home,family,household;かてい;6483;99.37227859;0.00033443;N5;12;V;p4
8790;家庭的;family-oriented,familial;かていてき;6483;99.37261302;0.00033443;;-1;V;p4
8791;家庭科;home economics;かていか;6483;99.37294745;0.00033443;;-1;V;p4
8792;家政婦;housekeeper,maid;かせいふ;6483;99.37328188;0.00033443;;28;V;p4
8793;家着;casual wear,ordinary clothes,everyday clothes,home wear;いえぎ;6483;99.3736163;0.00033443;;-1;V;p4
8794;家系;family lineage;かけい;6483;99.37395073;0.00033443;;-1;V;p4
8795;家計;household economy,family finances;かけい;6483;99.37428516;0.00033443;N1;-1;V;p4
8796;家路;the road home;いえじ;6483;99.37461959;0.00033443;;-1;V;p4
8797;容貌;looks,personal appearance,features;ようぼう;6483;99.37495402;0.00033443;;-1;V;p4
8798;宿主;(parasitic) host;しゅくしゅ;6483;99.37528844;0.00033443;;-1;V;p4
8799;寂しん坊;lonely person,someone who easily succumbs to loneliness;さびしんぼう;6483;99.37562287;0.00033443;;-1;V;p4
8800;寂れる;to decline (in prosperity),to become deserted,to become desolate;さびれる;6483;99.3759573;0.00033443;;-1;V;p4
8801;寄り添う;to get close,to cuddle close together,to nestle close to,to snuggle up to;よりそう;6483;99.37629173;0.00033443;;-1;V;p4
8802;寄越す;to send,to forward;よこす;6483;99.37662616;0.00033443;N2;-1;V;p4
8803;密談;private talk,confidential talk,secret talk;みつだん;6483;99.37696058;0.00033443;;-1;V;p4
8804;富む;to be rich in,to abound in,to be abundant in,to be full of;とむ;6483;99.37729501;0.00033443;N1;31;V;p4
8805;寒気;chill,the shivers,shivering fit;さむけ;6483;99.37762944;0.00033443;N1;-1;V;p4
8806;寛大;tolerant,generous,lenient,broad-minded,magnanimous;かんだい;6483;99.37796387;0.00033443;;53;V;p4
8807;寝かす;to put to sleep,to lay (something) on its side;ねかす;6483;99.3782983;0.00033443;;-1;V;p4
8808;寝たきり;bedridden,confined to bed;ねたきり;6483;99.37863272;0.00033443;;-1;V;p4
8809;寝ぼける;to be still half asleep,to be half awake,to be not yet quite awake;ねぼける;6483;99.37896715;0.00033443;;-1;V;p4
8810;寝室;bedroom;しんしつ;6483;99.37930158;0.00033443;;-1;V;p4
